Expt No.,Criteria Entry No.,Trial Trt No,Rep No.,Plot No.,Entry Name,ST Criteria Column,Grand Mean Column,Description,Plot Mean
CPT:2003:Sturgis,9,1,3,311,ALLIANCE,1,5,Maturity,1
CPT:2003:Sturgis,9,1,4,401,ALLIANCE,1,5,Maturity,1
CPT:2003:Sturgis,1,2,1,102,ARAPAHOE,1,5,Maturity,6
CPT:2003:Sturgis,1,2,2,203,ARAPAHOE,1,5,Maturity,6
CPT:2003:Sturgis,1,2,3,308,ARAPAHOE,1,5,Maturity,6
CPT:2003:Sturgis,1,2,4,419,ARAPAHOE,1,5,Maturity,6
CPT:2003:Sturgis,3,4,1,104,JAGALENE,1,5,Maturity,3
CPT:2003:Sturgis,3,4,2,219,JAGALENE,1,5,Maturity,3
CPT:2003:Sturgis,3,4,3,304,JAGALENE,1,5,Maturity,3
CPT:2003:Sturgis,3,4,4,418,JAGALENE,1,5,Maturity,3
CPT:2003:Sturgis,6,9,1,109,TANDEM,1,5,Maturity,4
CPT:2003:Sturgis,6,9,2,223,TANDEM,1,5,Maturity,4
CPT:2003:Sturgis,6,9,3,302,TANDEM,1,5,Maturity,4
CPT:2003:Sturgis,6,9,4,428,TANDEM,1,5,Maturity,4
CPT:2003:Sturgis,8,10,1,110,WESLEY,1,5,Maturity,4
CPT:2003:Sturgis,8,10,2,220,WESLEY,1,5,Maturity,4
CPT:2003:Sturgis,8,10,3,303,WESLEY,1,5,Maturity,4
CPT:2003:Sturgis,8,10,4,423,WESLEY,1,5,Maturity,4
CPT:2003:Sturgis,4,11,1,111,MILLENNIUM,1,5,Maturity,6
CPT:2003:Sturgis,4,11,2,218,MILLENNIUM,1,5,Maturity,6
CPT:2003:Sturgis,4,11,3,317,MILLENNIUM,1,5,Maturity,6
CPT:2003:Sturgis,4,11,4,429,MILLENNIUM,1,5,Maturity,6
CPT:2003:Sturgis,7,12,1,112,WAHOO,1,5,Maturity,5
CPT:2003:Sturgis,7,12,2,214,WAHOO,1,5,Maturity,5
CPT:2003:Sturgis,7,12,3,324,WAHOO,1,5,Maturity,5
CPT:2003:Sturgis,7,12,4,413,WAHOO,1,5,Maturity,5
CPT:2003:Sturgis,5,13,1,113,CRIMSON,1,5,Maturity,5
CPT:2003:Sturgis,5,13,2,202,CRIMSON,1,5,Maturity,5
CPT:2003:Sturgis,5,13,3,320,CRIMSON,1,5,Maturity,5
CPT:2003:Sturgis,5,13,4,406,CRIMSON,1,5,Maturity,5
CPT:2003:Sturgis,2,14,1,114,EXPEDITION,1,5,Maturity,1
CPT:2003:Sturgis,2,14,2,210,EXPEDITION,1,5,Maturity,1
CPT:2003:Sturgis,2,14,3,301,EXPEDITION,1,5,Maturity,1
CPT:2003:Sturgis,2,14,4,427,EXPEDITION,1,5,Maturity,1
CPT:2003:Sturgis,9,1,1,101,ALLIANCE,1,7,Seed Weight,NA
CPT:2003:Sturgis,9,1,2,222,ALLIANCE,1,7,Seed Weight,NA
CPT:2003:Sturgis,9,1,3,311,ALLIANCE,1,7,Seed Weight,NA
CPT:2003:Sturgis,9,1,4,401,ALLIANCE,1,7,Seed Weight,NA
CPT:2003:Sturgis,1,2,1,102,ARAPAHOE,1,7,Seed Weight,NA
CPT:2003:Sturgis,1,2,2,203,ARAPAHOE,1,7,Seed Weight,NA
CPT:2003:Sturgis,1,2,3,308,ARAPAHOE,1,7,Seed Weight,NA
CPT:2003:Sturgis,1,2,4,419,ARAPAHOE,1,7,Seed Weight,NA
CPT:2003:Sturgis,3,4,1,104,JAGALENE,1,7,Seed Weight,NA
CPT:2003:Sturgis,3,4,2,219,JAGALENE,1,7,Seed Weight,NA
CPT:2003:Sturgis,3,4,3,304,JAGALENE,1,7,Seed Weight,NA
CPT:2003:Sturgis,3,4,4,418,JAGALENE,1,7,Seed Weight,NA
CPT:2003:Sturgis,6,9,1,109,TANDEM,1,7,Seed Weight,NA
CPT:2003:Sturgis,6,9,2,223,TANDEM,1,7,Seed Weight,NA
CPT:2003:Sturgis,6,9,3,302,TANDEM,1,7,Seed Weight,NA
CPT:2003:Sturgis,6,9,4,428,TANDEM,1,7,Seed Weight,NA
CPT:2003:Sturgis,8,10,1,110,WESLEY,1,7,Seed Weight,NA
CPT:2003:Sturgis,8,10,2,220,WESLEY,1,7,Seed Weight,NA
CPT:2003:Sturgis,8,10,3,303,WESLEY,1,7,Seed Weight,NA
CPT:2003:Sturgis,8,10,4,423,WESLEY,1,7,Seed Weight,NA
CPT:2003:Sturgis,4,11,1,111,MILLENNIUM,1,7,Seed Weight,NA
CPT:2003:Sturgis,4,11,2,218,MILLENNIUM,1,7,Seed Weight,NA
CPT:2003:Sturgis,4,11,3,317,MILLENNIUM,1,7,Seed Weight,NA
CPT:2003:Sturgis,4,11,4,429,MILLENNIUM,1,7,Seed Weight,NA
CPT:2003:Sturgis,7,12,1,112,WAHOO,1,7,Seed Weight,NA
CPT:2003:Sturgis,7,12,2,214,WAHOO,1,7,Seed Weight,NA
CPT:2003:Sturgis,7,12,3,324,WAHOO,1,7,Seed Weight,NA
CPT:2003:Sturgis,7,12,4,413,WAHOO,1,7,Seed Weight,NA
CPT:2003:Sturgis,5,13,1,113,CRIMSON,1,7,Seed Weight,NA
CPT:2003:Sturgis,5,13,2,202,CRIMSON,1,7,Seed Weight,NA
CPT:2003:Sturgis,5,13,3,320,CRIMSON,1,7,Seed Weight,NA
CPT:2003:Sturgis,5,13,4,406,CRIMSON,1,7,Seed Weight,NA
CPT:2003:Sturgis,2,14,1,114,EXPEDITION,1,7,Seed Weight,NA
CPT:2003:Sturgis,2,14,2,210,EXPEDITION,1,7,Seed Weight,NA
CPT:2003:Sturgis,2,14,3,301,EXPEDITION,1,7,Seed Weight,NA
CPT:2003:Sturgis,2,14,4,427,EXPEDITION,1,7,Seed Weight,NA
CPT:2003:Sturgis,9,1,1,101,ALLIANCE,1,8,Spring Stand,NA
CPT:2003:Sturgis,9,1,2,222,ALLIANCE,1,8,Spring Stand,NA
CPT:2003:Sturgis,9,1,3,311,ALLIANCE,1,8,Spring Stand,NA
CPT:2003:Sturgis,9,1,4,401,ALLIANCE,1,8,Spring Stand,NA
CPT:2003:Sturgis,1,2,1,102,ARAPAHOE,1,8,Spring Stand,NA
CPT:2003:Sturgis,1,2,2,203,ARAPAHOE,1,8,Spring Stand,NA
CPT:2003:Sturgis,1,2,3,308,ARAPAHOE,1,8,Spring Stand,NA
CPT:2003:Sturgis,1,2,4,419,ARAPAHOE,1,8,Spring Stand,NA
CPT:2003:Sturgis,3,4,1,104,JAGALENE,1,8,Spring Stand,NA
CPT:2003:Sturgis,3,4,2,219,JAGALENE,1,8,Spring Stand,NA
CPT:2003:Sturgis,3,4,3,304,JAGALENE,1,8,Spring Stand,NA
CPT:2003:Sturgis,3,4,4,418,JAGALENE,1,8,Spring Stand,NA
CPT:2003:Sturgis,6,9,1,109,TANDEM,1,8,Spring Stand,NA
CPT:2003:Sturgis,6,9,2,223,TANDEM,1,8,Spring Stand,NA
CPT:2003:Sturgis,6,9,3,302,TANDEM,1,8,Spring Stand,NA
CPT:2003:Sturgis,6,9,4,428,TANDEM,1,8,Spring Stand,NA
CPT:2003:Sturgis,8,10,1,110,WESLEY,1,8,Spring Stand,NA
CPT:2003:Sturgis,8,10,2,220,WESLEY,1,8,Spring Stand,NA
CPT:2003:Sturgis,8,10,3,303,WESLEY,1,8,Spring Stand,NA
CPT:2003:Sturgis,8,10,4,423,WESLEY,1,8,Spring Stand,NA
CPT:2003:Sturgis,4,11,1,111,MILLENNIUM,1,8,Spring Stand,NA
CPT:2003:Sturgis,4,11,2,218,MILLENNIUM,1,8,Spring Stand,NA
CPT:2003:Sturgis,4,11,3,317,MILLENNIUM,1,8,Spring Stand,NA
CPT:2003:Sturgis,4,11,4,429,MILLENNIUM,1,8,Spring Stand,NA
CPT:2003:Sturgis,7,12,1,112,WAHOO,1,8,Spring Stand,NA
CPT:2003:Sturgis,7,12,2,214,WAHOO,1,8,Spring Stand,NA
CPT:2003:Sturgis,7,12,3,324,WAHOO,1,8,Spring Stand,NA
CPT:2003:Sturgis,7,12,4,413,WAHOO,1,8,Spring Stand,NA
CPT:2003:Sturgis,5,13,1,113,CRIMSON,1,8,Spring Stand,NA
CPT:2003:Sturgis,5,13,2,202,CRIMSON,1,8,Spring Stand,NA
CPT:2003:Sturgis,5,13,3,320,CRIMSON,1,8,Spring Stand,NA
CPT:2003:Sturgis,5,13,4,406,CRIMSON,1,8,Spring Stand,NA
CPT:2003:Sturgis,2,14,1,114,EXPEDITION,1,8,Spring Stand,NA
CPT:2003:Sturgis,2,14,2,210,EXPEDITION,1,8,Spring Stand,NA
CPT:2003:Sturgis,2,14,3,301,EXPEDITION,1,8,Spring Stand,NA
CPT:2003:Sturgis,2,14,4,427,EXPEDITION,1,8,Spring Stand,NA
CPT:2003:Sturgis,9,1,1,101,ALLIANCE,1,6,Test Weight,60.0999984741211
CPT:2003:Sturgis,9,1,2,222,ALLIANCE,1,6,Test Weight,59.7999992370605
CPT:2003:Sturgis,9,1,3,311,ALLIANCE,1,6,Test Weight,60
CPT:2003:Sturgis,9,1,4,401,ALLIANCE,1,6,Test Weight,60
CPT:2003:Sturgis,1,2,1,102,ARAPAHOE,1,6,Test Weight,60.5
CPT:2003:Sturgis,1,2,2,203,ARAPAHOE,1,6,Test Weight,60.4000015258789
CPT:2003:Sturgis,1,2,3,308,ARAPAHOE,1,6,Test Weight,61
CPT:2003:Sturgis,1,2,4,419,ARAPAHOE,1,6,Test Weight,61
CPT:2003:Sturgis,3,4,1,104,JAGALENE,1,6,Test Weight,64.5999984741211
CPT:2003:Sturgis,3,4,2,219,JAGALENE,1,6,Test Weight,63.5
CPT:2003:Sturgis,3,4,3,304,JAGALENE,1,6,Test Weight,62.7999992370605
CPT:2003:Sturgis,3,4,4,418,JAGALENE,1,6,Test Weight,62.5999984741211
CPT:2003:Sturgis,6,9,1,109,TANDEM,1,6,Test Weight,62.7999992370605
CPT:2003:Sturgis,6,9,2,223,TANDEM,1,6,Test Weight,63.5
CPT:2003:Sturgis,6,9,3,302,TANDEM,1,6,Test Weight,62.9000015258789
CPT:2003:Sturgis,6,9,4,428,TANDEM,1,6,Test Weight,62.0999984741211
CPT:2003:Sturgis,8,10,1,110,WESLEY,1,6,Test Weight,61.5
CPT:2003:Sturgis,8,10,2,220,WESLEY,1,6,Test Weight,59.7999992370605
CPT:2003:Sturgis,8,10,3,303,WESLEY,1,6,Test Weight,61.5
CPT:2003:Sturgis,8,10,4,423,WESLEY,1,6,Test Weight,61.0999984741211
CPT:2003:Sturgis,4,11,1,111,MILLENNIUM,1,6,Test Weight,61.7999992370605
CPT:2003:Sturgis,4,11,2,218,MILLENNIUM,1,6,Test Weight,62.0999984741211
CPT:2003:Sturgis,4,11,3,317,MILLENNIUM,1,6,Test Weight,61.7999992370605
CPT:2003:Sturgis,4,11,4,429,MILLENNIUM,1,6,Test Weight,61.2000007629395
CPT:2003:Sturgis,7,12,1,112,WAHOO,1,6,Test Weight,59.4000015258789
CPT:2003:Sturgis,7,12,2,214,WAHOO,1,6,Test Weight,58.7000007629395
CPT:2003:Sturgis,7,12,3,324,WAHOO,1,6,Test Weight,61
CPT:2003:Sturgis,7,12,4,413,WAHOO,1,6,Test Weight,58
CPT:2003:Sturgis,5,13,1,113,CRIMSON,1,6,Test Weight,61
CPT:2003:Sturgis,5,13,2,202,CRIMSON,1,6,Test Weight,58.7000007629395
CPT:2003:Sturgis,5,13,3,320,CRIMSON,1,6,Test Weight,61.4000015258789
CPT:2003:Sturgis,5,13,4,406,CRIMSON,1,6,Test Weight,60.0999984741211
CPT:2003:Sturgis,2,14,1,114,EXPEDITION,1,6,Test Weight,61.2000007629395
CPT:2003:Sturgis,2,14,2,210,EXPEDITION,1,6,Test Weight,59.5
CPT:2003:Sturgis,2,14,3,301,EXPEDITION,1,6,Test Weight,62.4000015258789
CPT:2003:Sturgis,2,14,4,427,EXPEDITION,1,6,Test Weight,61.7999992370605
CPT:2003:Wall,9,1,1,101,ALLIANCE,1,1,Yield,50.3755111694336
CPT:2003:Wall,9,1,2,211,ALLIANCE,1,1,Yield,39.8901100158691
CPT:2003:Wall,9,1,3,317,ALLIANCE,1,1,Yield,46.7284088134766
CPT:2003:Wall,9,1,4,412,ALLIANCE,1,1,Yield,37.3827285766602
CPT:2003:Wall,1,2,1,102,ARAPAHOE,1,1,Yield,44.9048690795898
CPT:2003:Wall,1,2,2,203,ARAPAHOE,1,1,Yield,24.1620101928711
CPT:2003:Wall,1,2,3,329,ARAPAHOE,1,1,Yield,37.8386192321777
CPT:2003:Wall,1,2,4,423,ARAPAHOE,1,1,Yield,36.4709587097168
CPT:2003:Wall,3,4,1,104,JAGALENE,1,1,Yield,43.993091583252
CPT:2003:Wall,3,4,2,217,JAGALENE,1,1,Yield,30.7723693847656
CPT:2003:Wall,3,4,3,321,JAGALENE,1,1,Yield,24.8458404541016
CPT:2003:Wall,3,4,4,430,JAGALENE,1,1,Yield,40.3460006713867
CPT:2003:Wall,6,9,1,109,TANDEM,1,1,Yield,41.2577705383301
CPT:2003:Wall,6,9,2,226,TANDEM,1,1,Yield,46.0445785522461
CPT:2003:Wall,6,9,3,318,TANDEM,1,1,Yield,48.0960807800293
CPT:2003:Wall,6,9,4,403,TANDEM,1,1,Yield,36.0150718688965
CPT:2003:Wall,8,10,1,110,WESLEY,1,1,Yield,45.8166389465332
CPT:2003:Wall,8,10,2,227,WESLEY,1,1,Yield,45.1328086853027
CPT:2003:Wall,8,10,3,322,WESLEY,1,1,Yield,45.3607482910156
CPT:2003:Wall,8,10,4,413,WESLEY,1,1,Yield,41.0298309326172
CPT:2003:Wall,4,11,1,111,MILLENNIUM,1,1,Yield,43.3092613220215
CPT:2003:Wall,4,11,2,201,MILLENNIUM,1,1,Yield,40.5739402770996
CPT:2003:Wall,4,11,3,324,MILLENNIUM,1,1,Yield,40.118049621582
CPT:2003:Wall,4,11,4,408,MILLENNIUM,1,1,Yield,42.1695404052734
CPT:2003:Wall,7,12,1,112,WAHOO,1,1,Yield,43.7651481628418
CPT:2003:Wall,7,12,2,204,WAHOO,1,1,Yield,41.7136611938477
CPT:2003:Wall,7,12,3,326,WAHOO,1,1,Yield,41.2577705383301
CPT:2003:Wall,7,12,4,424,WAHOO,1,1,Yield,33.7356414794922
CPT:2003:Wall,5,13,1,113,CRIMSON,1,1,Yield,44.6769218444824
CPT:2003:Wall,5,13,2,225,CRIMSON,1,1,Yield,46.9563598632813
CPT:2003:Wall,5,13,3,308,CRIMSON,1,1,Yield,38.2945098876953
CPT:2003:Wall,5,13,4,420,CRIMSON,1,1,Yield,39.6621704101563
CPT:2003:Wall,2,14,1,114,EXPEDITION,1,1,Yield,44.2210388183594
CPT:2003:Wall,2,14,2,216,EXPEDITION,1,1,Yield,38.2945098876953
CPT:2003:Wall,2,14,3,323,EXPEDITION,1,1,Yield,39.2062797546387
CPT:2003:Wall,2,14,4,419,EXPEDITION,1,1,Yield,36.2430191040039
CPT:2003:Wall,9,1,1,101,ALLIANCE,1,2,Heading,152
CPT:2003:Wall,9,1,2,211,ALLIANCE,1,2,Heading,NA
CPT:2003:Wall,9,1,3,317,ALLIANCE,1,2,Heading,NA
CPT:2003:Wall,9,1,4,412,ALLIANCE,1,2,Heading,NA
CPT:2003:Wall,1,2,1,102,ARAPAHOE,1,2,Heading,154
CPT:2003:Wall,1,2,2,203,ARAPAHOE,1,2,Heading,NA
CPT:2003:Wall,1,2,3,329,ARAPAHOE,1,2,Heading,NA
CPT:2003:Wall,1,2,4,423,ARAPAHOE,1,2,Heading,NA
CPT:2003:Wall,3,4,1,104,JAGALENE,1,2,Heading,152
CPT:2003:Wall,3,4,2,217,JAGALENE,1,2,Heading,NA
CPT:2003:Wall,3,4,3,321,JAGALENE,1,2,Heading,NA
CPT:2003:Wall,3,4,4,430,JAGALENE,1,2,Heading,NA
CPT:2003:Wall,6,9,1,109,TANDEM,1,2,Heading,152
CPT:2003:Wall,6,9,2,226,TANDEM,1,2,Heading,NA
CPT:2003:Wall,6,9,3,318,TANDEM,1,2,Heading,NA
CPT:2003:Wall,6,9,4,403,TANDEM,1,2,Heading,NA
CPT:2003:Wall,8,10,1,110,WESLEY,1,2,Heading,151
CPT:2003:Wall,8,10,2,227,WESLEY,1,2,Heading,NA
CPT:2003:Wall,8,10,3,322,WESLEY,1,2,Heading,NA
CPT:2003:Wall,8,10,4,413,WESLEY,1,2,Heading,NA
CPT:2003:Wall,4,11,1,111,MILLENNIUM,1,2,Heading,152
CPT:2003:Wall,4,11,2,201,MILLENNIUM,1,2,Heading,NA
CPT:2003:Wall,4,11,3,324,MILLENNIUM,1,2,Heading,NA
CPT:2003:Wall,4,11,4,408,MILLENNIUM,1,2,Heading,NA
CPT:2003:Wall,7,12,1,112,WAHOO,1,2,Heading,153
CPT:2003:Wall,7,12,2,204,WAHOO,1,2,Heading,NA
CPT:2003:Wall,7,12,3,326,WAHOO,1,2,Heading,NA
CPT:2003:Wall,7,12,4,424,WAHOO,1,2,Heading,NA
CPT:2003:Wall,5,13,1,113,CRIMSON,1,2,Heading,157
CPT:2003:Wall,5,13,2,225,CRIMSON,1,2,Heading,NA
CPT:2003:Wall,5,13,3,308,CRIMSON,1,2,Heading,NA
CPT:2003:Wall,5,13,4,420,CRIMSON,1,2,Heading,NA
CPT:2003:Wall,2,14,1,114,EXPEDITION,1,2,Heading,152
CPT:2003:Wall,2,14,2,216,EXPEDITION,1,2,Heading,NA
CPT:2003:Wall,2,14,3,323,EXPEDITION,1,2,Heading,NA
CPT:2003:Wall,2,14,4,419,EXPEDITION,1,2,Heading,NA
CPT:2003:Wall,9,1,1,101,ALLIANCE,1,3,Height,36
CPT:2003:Wall,9,1,2,211,ALLIANCE,1,3,Height,NA
CPT:2003:Wall,9,1,3,317,ALLIANCE,1,3,Height,NA
CPT:2003:Wall,9,1,4,412,ALLIANCE,1,3,Height,NA
CPT:2003:Wall,1,2,1,102,ARAPAHOE,1,3,Height,37
CPT:2003:Wall,1,2,2,203,ARAPAHOE,1,3,Height,NA
CPT:2003:Wall,1,2,3,329,ARAPAHOE,1,3,Height,NA
CPT:2003:Wall,1,2,4,423,ARAPAHOE,1,3,Height,NA
CPT:2003:Wall,3,4,1,104,JAGALENE,1,3,Height,31
CPT:2003:Wall,3,4,2,217,JAGALENE,1,3,Height,NA
CPT:2003:Wall,3,4,3,321,JAGALENE,1,3,Height,NA
CPT:2003:Wall,3,4,4,430,JAGALENE,1,3,Height,NA
CPT:2003:Wall,6,9,1,109,TANDEM,1,3,Height,31
CPT:2003:Wall,6,9,2,226,TANDEM,1,3,Height,NA
CPT:2003:Wall,6,9,3,318,TANDEM,1,3,Height,NA
CPT:2003:Wall,6,9,4,403,TANDEM,1,3,Height,NA
CPT:2003:Wall,8,10,1,110,WESLEY,1,3,Height,31
CPT:2003:Wall,8,10,2,227,WESLEY,1,3,Height,NA
CPT:2003:Wall,8,10,3,322,WESLEY,1,3,Height,NA
CPT:2003:Wall,8,10,4,413,WESLEY,1,3,Height,NA
CPT:2003:Wall,4,11,1,111,MILLENNIUM,1,3,Height,32
CPT:2003:Wall,4,11,2,201,MILLENNIUM,1,3,Height,NA
CPT:2003:Wall,4,11,3,324,MILLENNIUM,1,3,Height,NA
CPT:2003:Wall,4,11,4,408,MILLENNIUM,1,3,Height,NA
CPT:2003:Wall,7,12,1,112,WAHOO,1,3,Height,29
CPT:2003:Wall,7,12,2,204,WAHOO,1,3,Height,NA
CPT:2003:Wall,7,12,3,326,WAHOO,1,3,Height,NA
CPT:2003:Wall,7,12,4,424,WAHOO,1,3,Height,NA
CPT:2003:Wall,5,13,1,113,CRIMSON,1,3,Height,33
CPT:2003:Wall,5,13,2,225,CRIMSON,1,3,Height,NA
CPT:2003:Wall,5,13,3,308,CRIMSON,1,3,Height,NA
CPT:2003:Wall,5,13,4,420,CRIMSON,1,3,Height,NA
CPT:2003:Wall,2,14,1,114,EXPEDITION,1,3,Height,28
CPT:2003:Wall,2,14,2,216,EXPEDITION,1,3,Height,NA
CPT:2003:Wall,2,14,3,323,EXPEDITION,1,3,Height,NA
CPT:2003:Wall,2,14,4,419,EXPEDITION,1,3,Height,NA
CPT:2003:Wall,9,1,1,101,ALLIANCE,1,4,Lodging,NA
CPT:2003:Wall,9,1,2,211,ALLIANCE,1,4,Lodging,NA
CPT:2003:Wall,9,1,3,317,ALLIANCE,1,4,Lodging,NA
CPT:2003:Wall,9,1,4,412,ALLIANCE,1,4,Lodging,NA
CPT:2003:Wall,1,2,1,102,ARAPAHOE,1,4,Lodging,NA
CPT:2003:Wall,1,2,2,203,ARAPAHOE,1,4,Lodging,NA
CPT:2003:Wall,1,2,3,329,ARAPAHOE,1,4,Lodging,NA
CPT:2003:Wall,1,2,4,423,ARAPAHOE,1,4,Lodging,NA
CPT:2003:Wall,3,4,1,104,JAGALENE,1,4,Lodging,NA
CPT:2003:Wall,3,4,2,217,JAGALENE,1,4,Lodging,NA
CPT:2003:Wall,3,4,3,321,JAGALENE,1,4,Lodging,NA
CPT:2003:Wall,3,4,4,430,JAGALENE,1,4,Lodging,NA
CPT:2003:Wall,6,9,1,109,TANDEM,1,4,Lodging,NA
CPT:2003:Wall,6,9,2,226,TANDEM,1,4,Lodging,NA
CPT:2003:Wall,6,9,3,318,TANDEM,1,4,Lodging,NA
CPT:2003:Wall,6,9,4,403,TANDEM,1,4,Lodging,NA
CPT:2003:Wall,8,10,1,110,WESLEY,1,4,Lodging,NA
CPT:2003:Wall,8,10,2,227,WESLEY,1,4,Lodging,NA
CPT:2003:Wall,8,10,3,322,WESLEY,1,4,Lodging,NA
CPT:2003:Wall,8,10,4,413,WESLEY,1,4,Lodging,NA
CPT:2003:Wall,4,11,1,111,MILLENNIUM,1,4,Lodging,NA
CPT:2003:Wall,4,11,2,201,MILLENNIUM,1,4,Lodging,NA
CPT:2003:Wall,4,11,3,324,MILLENNIUM,1,4,Lodging,NA
CPT:2003:Wall,4,11,4,408,MILLENNIUM,1,4,Lodging,NA
CPT:2003:Wall,7,12,1,112,WAHOO,1,4,Lodging,NA
CPT:2003:Wall,7,12,2,204,WAHOO,1,4,Lodging,NA
CPT:2003:Wall,7,12,3,326,WAHOO,1,4,Lodging,NA
CPT:2003:Wall,7,12,4,424,WAHOO,1,4,Lodging,NA
CPT:2003:Wall,5,13,1,113,CRIMSON,1,4,Lodging,NA
CPT:2003:Wall,5,13,2,225,CRIMSON,1,4,Lodging,NA
CPT:2003:Wall,5,13,3,308,CRIMSON,1,4,Lodging,NA
CPT:2003:Wall,5,13,4,420,CRIMSON,1,4,Lodging,NA
CPT:2003:Wall,2,14,1,114,EXPEDITION,1,4,Lodging,NA
CPT:2003:Wall,2,14,2,216,EXPEDITION,1,4,Lodging,NA
CPT:2003:Wall,2,14,3,323,EXPEDITION,1,4,Lodging,NA
CPT:2003:Wall,2,14,4,419,EXPEDITION,1,4,Lodging,NA
CPT:2003:Wall,9,1,1,101,ALLIANCE,1,5,Maturity,1
CPT:2003:Wall,9,1,2,211,ALLIANCE,1,5,Maturity,1
CPT:2003:Wall,9,1,3,317,ALLIANCE,1,5,Maturity,1
CPT:2003:Wall,9,1,4,412,ALLIANCE,1,5,Maturity,1
CPT:2003:Wall,1,2,1,102,ARAPAHOE,1,5,Maturity,6
CPT:2003:Wall,1,2,2,203,ARAPAHOE,1,5,Maturity,6
CPT:2003:Wall,1,2,3,329,ARAPAHOE,1,5,Maturity,6
CPT:2003:Wall,1,2,4,423,ARAPAHOE,1,5,Maturity,6
CPT:2003:Wall,3,4,1,104,JAGALENE,1,5,Maturity,3
CPT:2003:Wall,3,4,2,217,JAGALENE,1,5,Maturity,3
CPT:2003:Wall,3,4,3,321,JAGALENE,1,5,Maturity,3
CPT:2003:Wall,3,4,4,430,JAGALENE,1,5,Maturity,3
CPT:2003:Wall,6,9,1,109,TANDEM,1,5,Maturity,4
CPT:2003:Wall,6,9,2,226,TANDEM,1,5,Maturity,4
CPT:2003:Wall,6,9,3,318,TANDEM,1,5,Maturity,4
CPT:2003:Wall,6,9,4,403,TANDEM,1,5,Maturity,4
CPT:2003:Wall,8,10,1,110,WESLEY,1,5,Maturity,4
CPT:2003:Wall,8,10,2,227,WESLEY,1,5,Maturity,4
CPT:2003:Wall,8,10,3,322,WESLEY,1,5,Maturity,4
CPT:2003:Wall,8,10,4,413,WESLEY,1,5,Maturity,4
CPT:2003:Wall,4,11,1,111,MILLENNIUM,1,5,Maturity,6
CPT:2003:Wall,4,11,2,201,MILLENNIUM,1,5,Maturity,6
CPT:2003:Wall,4,11,3,324,MILLENNIUM,1,5,Maturity,6
CPT:2003:Wall,4,11,4,408,MILLENNIUM,1,5,Maturity,6
CPT:2003:Wall,7,12,1,112,WAHOO,1,5,Maturity,5
CPT:2003:Wall,7,12,2,204,WAHOO,1,5,Maturity,5
CPT:2003:Wall,7,12,3,326,WAHOO,1,5,Maturity,5
CPT:2003:Wall,7,12,4,424,WAHOO,1,5,Maturity,5
CPT:2003:Wall,5,13,1,113,CRIMSON,1,5,Maturity,5
CPT:2003:Wall,5,13,2,225,CRIMSON,1,5,Maturity,5
CPT:2003:Wall,5,13,3,308,CRIMSON,1,5,Maturity,5
CPT:2003:Wall,5,13,4,420,CRIMSON,1,5,Maturity,5
CPT:2003:Wall,2,14,1,114,EXPEDITION,1,5,Maturity,1
CPT:2003:Wall,2,14,2,216,EXPEDITION,1,5,Maturity,1
CPT:2003:Wall,2,14,3,323,EXPEDITION,1,5,Maturity,1
CPT:2003:Wall,2,14,4,419,EXPEDITION,1,5,Maturity,1
CPT:2003:Wall,9,1,1,101,ALLIANCE,1,7,Seed Weight,NA
CPT:2003:Wall,9,1,2,211,ALLIANCE,1,7,Seed Weight,NA
CPT:2003:Wall,9,1,3,317,ALLIANCE,1,7,Seed Weight,NA
CPT:2003:Wall,9,1,4,412,ALLIANCE,1,7,Seed Weight,NA
CPT:2003:Wall,1,2,1,102,ARAPAHOE,1,7,Seed Weight,NA
CPT:2003:Wall,1,2,2,203,ARAPAHOE,1,7,Seed Weight,NA
CPT:2003:Wall,1,2,3,329,ARAPAHOE,1,7,Seed Weight,NA
CPT:2003:Wall,1,2,4,423,ARAPAHOE,1,7,Seed Weight,NA
CPT:2003:Wall,3,4,1,104,JAGALENE,1,7,Seed Weight,NA
CPT:2003:Wall,3,4,2,217,JAGALENE,1,7,Seed Weight,NA
CPT:2003:Wall,3,4,3,321,JAGALENE,1,7,Seed Weight,NA
CPT:2003:Wall,3,4,4,430,JAGALENE,1,7,Seed Weight,NA
CPT:2003:Wall,6,9,1,109,TANDEM,1,7,Seed Weight,NA
CPT:2003:Wall,6,9,2,226,TANDEM,1,7,Seed Weight,NA
CPT:2003:Wall,6,9,3,318,TANDEM,1,7,Seed Weight,NA
CPT:2003:Wall,6,9,4,403,TANDEM,1,7,Seed Weight,NA
CPT:2003:Wall,8,10,1,110,WESLEY,1,7,Seed Weight,NA
CPT:2003:Wall,8,10,2,227,WESLEY,1,7,Seed Weight,NA
CPT:2003:Wall,8,10,3,322,WESLEY,1,7,Seed Weight,NA
CPT:2003:Wall,8,10,4,413,WESLEY,1,7,Seed Weight,NA
CPT:2003:Wall,4,11,1,111,MILLENNIUM,1,7,Seed Weight,NA
CPT:2003:Wall,4,11,2,201,MILLENNIUM,1,7,Seed Weight,NA
CPT:2003:Wall,4,11,3,324,MILLENNIUM,1,7,Seed Weight,NA
CPT:2003:Wall,4,11,4,408,MILLENNIUM,1,7,Seed Weight,NA
CPT:2003:Wall,7,12,1,112,WAHOO,1,7,Seed Weight,NA
CPT:2003:Wall,7,12,2,204,WAHOO,1,7,Seed Weight,NA
